Speaker	GlobalIndex	StartTime	StopTime	Tokens	NGrams	SelfShared	OtherShared	N	OverlapCount	OverlapSeconds	AvgOverlap	Day	Reality
f	148	2:57:8	2:57:15	4	3	0	0	2	0	0	0	1	6
f	149	2:59:19	2:59:20	7	6	0	0	2	0	0	0	1	6
g	150	2:59:37	2:59:43	7	6	0	0	2	0	0	0	1	6
f	151	3:1:16	3:1:17	7	6	0	0	2	0	0	0	1	6
f	152	3:3:58	3:4:2	1	0	0	0	2	0	0	0	1	6
f	153	3:4:1	3:4:6	1	0	0	0	2	0	0	0	1	6
g	154	3:5:0	3:5:5	3	2	0	0	2	0	0	0	1	6
f	155	3:6:7	3:6:16	1	0	0	0	2	0	0	0	1	6
f	156	3:9:16	3:9:16	9	8	0	0	2	0	0	0	1	6
f	157	3:11:5	3:11:9	6	5	0	0	2	0	0	0	1	6
g	158	3:11:5	3:11:13	17	16	1	0	2	1	8	8	1	6
g	159	3:13:38	3:13:40	1	0	0	0	2	0	0	0	1	6
f	160	3:14:9	3:14:18	1	0	0	0	2	0	0	0	1	6
g	161	3:15:40	3:15:40	6	5	0	0	2	0	0	0	1	6
f	162	3:16:14	3:16:22	1	0	0	0	2	0	0	0	1	6
f	163	3:18:2	3:18:8	10	9	0	0	2	0	0	0	1	6
f	164	3:23:47	3:23:55	1	0	0	0	2	0	0	0	1	6
g	165	3:24:57	3:24:57	1	0	0	0	2	0	0	0	1	6
f	166	3:25:2	3:25:10	1	0	0	0	2	0	0	0	1	6
g	167	3:25:45	3:25:51	3	2	0	0	2	0	0	0	1	6
g	168	3:26:24	3:26:31	7	6	0	0	2	0	0	0	1	6
g	169	3:27:15	3:27:22	6	5	0	0	2	0	0	0	1	6
g	170	3:27:27	3:27:34	6	5	0	0	2	0	0	0	1	6
f	171	3:27:49	3:27:53	1	0	0	0	2	0	0	0	1	6
f	172	3:28:20	3:28:20	1	0	0	0	2	0	0	0	1	6
g	173	3:31:41	3:31:48	4	3	0	0	2	0	0	0	1	6
g	174	3:31:49	3:31:55	11	10	0	0	2	0	0	0	1	6
g	175	3:34:47	3:34:48	5	4	0	0	2	0	0	0	1	6
f	176	3:36:44	3:36:47	1	0	0	0	2	0	0	0	1	6
g	177	3:39:9	3:39:11	9	8	0	0	2	0	0	0	1	6
g	178	3:40:12	3:40:20	1	0	0	0	2	0	0	0	1	6
g	179	3:40:36	3:40:44	21	20	0	0	2	0	0	0	1	6
g	180	3:41:10	3:41:17	6	5	0	0	2	0	0	0	1	6
g	181	3:42:4	3:42:9	3	2	0	0	2	0	0	0	1	6
f	182	3:43:43	3:43:52	1	0	0	0	2	0	0	0	1	6
g	183	3:44:24	3:44:30	2	1	0	0	2	0	0	0	1	6
f	184	3:44:41	3:44:47	1	0	0	0	2	0	0	0	1	6
f	185	3:44:45	3:44:48	17	16	0	0	2	0	0	0	1	6
g	186	3:45:3	3:45:6	1	0	0	0	2	0	0	0	1	6
g	187	3:45:26	3:45:28	15	14	0	2	2	0	0	0	1	6
g	188	3:45:42	3:45:48	4	3	0	0	2	0	0	0	1	6
f	189	3:47:18	3:47:20	3	2	0	1	2	0	0	0	1	6
g	190	3:47:30	3:47:39	1	0	0	0	2	0	0	0	1	6
g	191	3:48:40	3:48:40	8	7	0	0	2	0	0	0	1	6
f	192	3:49:48	3:49:50	5	4	0	0	2	0	0	0	1	6
g	0	0:0:30	0:0:34	15	13	0	0	3	0	0	0	1	6
g	1	0:1:6	0:1:11	5	3	0	0	3	0	0	0	1	6
f	2	0:5:51	0:6:0	7	5	0	0	3	0	0	0	1	6
f	3	0:5:54	0:6:2	1	0	0	0	3	0	0	0	1	6
f	4	0:7:14	0:7:14	5	3	0	0	3	0	0	0	1	6
g	5	0:7:55	0:8:4	11	9	0	0	3	0	0	0	1	6
g	6	0:8:2	0:8:10	7	5	0	0	3	0	0	0	1	6
g	7	0:9:57	0:10:4	1	0	0	0	3	0	0	0	1	6
f	8	0:10:4	0:10:11	1	0	0	0	3	1	0	0	1	6
f	9	0:10:49	0:10:53	2	0	0	0	3	0	0	0	1	6
g	10	0:11:26	0:11:31	3	1	0	0	3	0	0	0	1	6
f	11	0:12:16	0:12:24	1	0	0	0	3	0	0	0	1	6
g	12	0:12:52	0:12:55	4	2	0	0	3	0	0	0	1	6
g	13	0:14:43	0:14:45	7	5	0	0	3	0	0	0	1	6
f	14	0:14:59	0:15:2	6	4	0	0	3	0	0	0	1	6
g	15	0:15:43	0:15:50	14	12	1	0	3	0	0	0	1	6
g	16	0:19:28	0:19:33	4	2	0	0	3	0	0	0	1	6
f	17	0:22:25	0:22:25	7	5	0	0	3	0	0	0	1	6
f	18	0:24:30	0:24:32	1	0	0	0	3	0	0	0	1	6
g	19	0:24:57	0:25:6	5	3	0	0	3	0	0	0	1	6
g	20	0:28:7	0:28:15	8	6	0	0	3	0	0	0	1	6
g	21	0:31:43	0:31:51	9	7	0	0	3	0	0	0	1	6
g	22	0:31:51	0:31:53	1	0	0	0	3	0	0	0	1	6
g	23	0:31:49	0:31:56	1	0	0	0	3	0	0	0	1	6
g	24	0:33:13	0:33:19	6	4	0	0	3	0	0	0	1	6
g	25	0:35:25	0:35:26	3	1	0	0	3	0	0	0	1	6
g	26	0:35:24	0:35:33	15	13	0	0	3	0	0	0	1	6
f	27	0:38:49	0:38:53	3	1	0	0	3	0	0	0	1	6
f	28	0:39:37	0:39:40	1	0	0	0	3	0	0	0	1	6
f	29	0:39:51	0:40:0	5	3	0	2	3	0	0	0	1	6
g	30	0:41:34	0:41:36	5	3	0	0	3	0	0	0	1	6
g	31	0:41:37	0:41:38	8	6	0	0	3	0	0	0	1	6
g	32	0:42:6	0:42:8	1	0	0	0	3	0	0	0	1	6
g	33	0:43:2	0:43:3	10	8	0	0	3	0	0	0	1	6
f	34	0:45:16	0:45:16	1	0	0	0	3	0	0	0	1	6
f	35	0:46:4	0:46:13	1	0	0	0	3	0	0	0	1	6
f	36	0:46:55	0:47:3	11	9	0	0	3	0	0	0	1	6
f	37	0:49:34	0:49:42	1	0	0	0	3	0	0	0	1	6
f	38	0:50:31	0:50:39	7	5	0	0	3	0	0	0	1	6
g	39	0:51:20	0:51:27	8	6	1	0	3	0	0	0	1	6
g	40	0:51:39	0:51:48	4	2	0	0	3	0	0	0	1	6
g	41	0:52:36	0:52:42	10	8	0	0	3	0	0	0	1	6
g	42	0:53:55	0:54:1	5	3	0	0	3	0	0	0	1	6
g	43	0:54:13	0:54:19	6	4	0	0	3	0	0	0	1	6
g	44	0:56:12	0:56:16	1	0	0	0	3	0	0	0	1	6
g	45	0:58:30	0:58:33	1	0	0	0	3	0	0	0	1	6
g	46	0:59:58	1:0:6	1	0	0	0	3	0	0	0	1	6
g	47	1:0:55	1:0:57	4	2	0	0	3	0	0	0	1	6
g	48	1:0:51	1:0:58	11	9	0	0	3	0	0	0	1	6
f	49	1:2:43	1:2:46	1	0	0	0	3	0	0	0	1	6
f	50	1:3:50	1:3:57	1	0	0	0	3	0	0	0	1	6
g	51	1:5:10	1:5:12	2	0	0	0	3	0	0	0	1	6
f	53	1:6:44	1:6:52	1	0	0	0	3	0	0	0	1	6
g	52	1:6:50	1:6:50	7	5	0	0	3	1	2	2	1	6
g	54	1:7:12	1:7:15	3	1	0	0	3	0	0	0	1	6
f	55	1:8:48	1:8:49	11	9	0	0	3	0	0	0	1	6
f	56	1:12:8	1:12:14	2	0	0	0	3	0	0	0	1	6
g	57	1:15:58	1:16:6	5	3	0	0	3	0	0	0	1	6
g	58	1:16:28	1:16:30	1	0	0	0	3	0	0	0	1	6
g	59	1:18:7	1:18:14	8	6	0	0	3	0	0	0	1	6
g	60	1:18:32	1:18:41	12	10	0	0	3	0	0	0	1	6
g	61	1:18:40	1:18:46	1	0	0	0	3	0	0	0	1	6
f	62	1:18:41	1:18:47	11	9	0	0	3	1	5	5	1	6
g	63	1:19:28	1:19:34	11	9	0	0	3	0	0	0	1	6
g	64	1:24:22	1:24:28	1	0	0	0	3	0	0	0	1	6
f	65	1:25:3	1:25:10	3	1	0	0	3	0	0	0	1	6
f	66	1:25:30	1:25:38	5	3	0	0	3	0	0	0	1	6
g	67	1:28:39	1:28:46	1	0	0	0	3	0	0	0	1	6
g	68	1:28:44	1:28:49	1	0	0	0	3	0	0	0	1	6
g	69	1:31:29	1:31:31	9	7	0	0	3	0	0	0	1	6
g	70	1:31:44	1:31:44	8	6	1	0	3	0	0	0	1	6
g	71	1:32:11	1:32:16	10	8	0	0	3	0	0	0	1	6
g	72	1:32:19	1:32:20	1	0	0	0	3	0	0	0	1	6
f	73	1:32:28	1:32:37	1	0	0	0	3	0	0	0	1	6
g	74	1:33:26	1:33:34	11	9	0	0	3	0	0	0	1	6
g	75	1:34:52	1:34:59	1	0	0	0	3	0	0	0	1	6
f	76	1:36:11	1:36:13	5	3	0	0	3	0	0	0	1	6
f	77	1:36:10	1:36:17	1	0	0	0	3	0	0	0	1	6
g	78	1:36:53	1:36:55	13	11	0	0	3	0	0	0	1	6
f	79	1:37:3	1:37:6	1	0	0	0	3	0	0	0	1	6
f	80	1:38:40	1:38:42	1	0	0	0	3	0	0	0	1	6
g	81	1:38:44	1:38:44	6	4	0	0	3	0	0	0	1	6
f	82	1:38:50	1:38:50	1	0	0	0	3	0	0	0	1	6
g	83	1:39:7	1:39:16	1	0	0	0	3	0	0	0	1	6
g	84	1:39:33	1:39:37	6	4	0	0	3	0	0	0	1	6
g	85	1:40:48	1:40:56	6	4	0	0	3	0	0	0	1	6
f	86	1:41:34	1:41:41	1	0	0	0	3	0	0	0	1	6
f	87	1:42:56	1:43:5	6	4	0	0	3	0	0	0	1	6
f	88	1:43:48	1:43:56	1	0	0	0	3	0	0	0	1	6
f	89	1:47:55	1:47:57	15	13	0	0	3	0	0	0	1	6
f	90	1:47:57	1:48:0	7	5	0	0	3	0	0	0	1	6
f	91	1:48:4	1:48:6	1	0	0	0	3	0	0	0	1	6
f	92	1:49:56	1:50:2	1	0	0	0	3	0	0	0	1	6
g	93	1:50:47	1:50:48	6	4	0	0	3	0	0	0	1	6
f	94	1:51:3	1:51:10	3	1	0	0	3	0	0	0	1	6
g	95	1:51:54	1:51:54	1	0	0	0	3	0	0	0	1	6
f	96	1:52:38	1:52:42	1	0	0	0	3	0	0	0	1	6
g	97	1:53:36	1:53:38	1	0	0	0	3	0	0	0	1	6
f	98	1:56:30	1:56:36	3	1	0	0	3	0	0	0	1	6
f	99	2:0:14	2:0:22	1	0	0	0	3	0	0	0	1	6
f	100	2:0:40	2:0:46	1	0	0	0	3	0	0	0	1	6
f	101	2:1:24	2:1:26	1	0	0	0	3	0	0	0	1	6
f	102	2:6:53	2:6:53	1	0	0	0	3	0	0	0	1	6
g	103	2:6:59	2:7:2	1	0	0	0	3	0	0	0	1	6
f	104	2:7:28	2:7:30	15	13	0	0	3	0	0	0	1	6
g	105	2:8:4	2:8:9	5	3	0	0	3	0	0	0	1	6
g	106	2:9:16	2:9:21	14	12	0	1	3	0	0	0	1	6
f	107	2:9:18	2:9:22	1	0	0	0	3	1	3	3	1	6
g	108	2:10:3	2:10:4	2	0	0	0	3	0	0	0	1	6
g	109	2:11:59	2:12:0	9	7	0	0	3	0	0	0	1	6
f	110	2:12:43	2:12:46	5	3	0	0	3	0	0	0	1	6
g	111	2:12:59	2:13:5	16	14	0	0	3	0	0	0	1	6
f	112	2:14:22	2:14:31	1	0	0	0	3	0	0	0	1	6
g	113	2:15:10	2:15:18	10	8	0	0	3	0	0	0	1	6
g	114	2:16:21	2:16:29	2	0	0	0	3	0	0	0	1	6
f	115	2:16:32	2:16:36	1	0	0	0	3	0	0	0	1	6
g	116	2:16:40	2:16:47	9	7	0	0	3	0	0	0	1	6
g	117	2:16:52	2:16:53	14	12	0	0	3	0	0	0	1	6
g	118	2:18:56	2:19:3	1	0	0	0	3	0	0	0	1	6
g	119	2:19:43	2:19:50	1	0	0	0	3	0	0	0	1	6
g	120	2:19:55	2:20:1	5	3	0	0	3	0	0	0	1	6
f	121	2:24:56	2:25:2	2	0	0	0	3	0	0	0	1	6
g	122	2:25:52	2:25:59	1	0	0	0	3	0	0	0	1	6
f	123	2:26:31	2:26:35	2	0	0	0	3	0	0	0	1	6
f	124	2:26:49	2:26:54	1	0	0	0	3	0	0	0	1	6
f	125	2:27:11	2:27:13	1	0	0	0	3	0	0	0	1	6
f	126	2:28:0	2:28:3	2	0	0	0	3	0	0	0	1	6
g	127	2:30:25	2:30:30	1	0	0	0	3	0	0	0	1	6
f	128	2:31:0	2:31:1	1	0	0	0	3	0	0	0	1	6
f	129	2:31:18	2:31:26	4	2	0	0	3	0	0	0	1	6
f	130	2:32:23	2:32:26	1	0	0	0	3	0	0	0	1	6
f	131	2:35:9	2:35:18	1	0	0	0	3	0	0	0	1	6
f	132	2:36:51	2:36:51	2	0	0	0	3	0	0	0	1	6
f	133	2:37:12	2:37:14	5	3	0	0	3	0	0	0	1	6
g	134	2:38:12	2:38:19	1	0	0	0	3	0	0	0	1	6
g	135	2:38:40	2:38:48	4	2	0	0	3	0	0	0	1	6
g	136	2:39:47	2:39:54	8	6	0	0	3	0	0	0	1	6
f	137	2:42:6	2:42:14	1	0	0	0	3	0	0	0	1	6
f	138	2:43:8	2:43:16	9	7	0	0	3	0	0	0	1	6
g	139	2:43:44	2:43:52	2	0	0	0	3	0	0	0	1	6
f	140	2:48:12	2:48:13	10	8	0	0	3	0	0	0	1	6
g	141	2:48:44	2:48:52	11	9	0	0	3	0	0	0	1	6
f	142	2:50:50	2:50:59	9	7	0	0	3	0	0	0	1	6
g	143	2:52:33	2:52:40	5	3	0	0	3	0	0	0	1	6
f	144	2:54:43	2:54:43	1	0	0	0	3	0	0	0	1	6
g	145	2:55:18	2:55:21	3	1	0	0	3	0	0	0	1	6
g	146	2:55:14	2:55:23	1	0	0	0	3	0	0	0	1	6
g	147	2:56:18	2:56:26	4	2	0	0	3	0	0	0	1	6
f	148	2:57:8	2:57:15	4	2	0	0	3	0	0	0	1	6
f	149	2:59:19	2:59:20	7	5	0	0	3	0	0	0	1	6
g	150	2:59:37	2:59:43	7	5	0	0	3	0	0	0	1	6
f	151	3:1:16	3:1:17	7	5	0	0	3	0	0	0	1	6
f	152	3:3:58	3:4:2	1	0	0	0	3	0	0	0	1	6
f	153	3:4:1	3:4:6	1	0	0	0	3	0	0	0	1	6
g	154	3:5:0	3:5:5	3	1	0	0	3	0	0	0	1	6
f	155	3:6:7	3:6:16	1	0	0	0	3	0	0	0	1	6
f	156	3:9:16	3:9:16	9	7	0	0	3	0	0	0	1	6
f	157	3:11:5	3:11:9	6	4	0	0	3	0	0	0	1	6
g	158	3:11:5	3:11:13	17	15	0	0	3	1	8	8	1	6
g	159	3:13:38	3:13:40	1	0	0	0	3	0	0	0	1	6
f	160	3:14:9	3:14:18	1	0	0	0	3	0	0	0	1	6
g	161	3:15:40	3:15:40	6	4	0	0	3	0	0	0	1	6
f	162	3:16:14	3:16:22	1	0	0	0	3	0	0	0	1	6
f	163	3:18:2	3:18:8	10	8	0	0	3	0	0	0	1	6
f	164	3:23:47	3:23:55	1	0	0	0	3	0	0	0	1	6
g	165	3:24:57	3:24:57	1	0	0	0	3	0	0	0	1	6
f	166	3:25:2	3:25:10	1	0	0	0	3	0	0	0	1	6
g	167	3:25:45	3:25:51	3	1	0	0	3	0	0	0	1	6
g	168	3:26:24	3:26:31	7	5	0	0	3	0	0	0	1	6
g	169	3:27:15	3:27:22	6	4	0	0	3	0	0	0	1	6
g	170	3:27:27	3:27:34	6	4	0	0	3	0	0	0	1	6
f	171	3:27:49	3:27:53	1	0	0	0	3	0	0	0	1	6
f	172	3:28:20	3:28:20	1	0	0	0	3	0	0	0	1	6
g	173	3:31:41	3:31:48	4	2	0	0	3	0	0	0	1	6
g	174	3:31:49	3:31:55	11	9	0	0	3	0	0	0	1	6
g	175	3:34:47	3:34:48	5	3	0	0	3	0	0	0	1	6
f	176	3:36:44	3:36:47	1	0	0	0	3	0	0	0	1	6
g	177	3:39:9	3:39:11	9	7	0	0	3	0	0	0	1	6
g	178	3:40:12	3:40:20	1	0	0	0	3	0	0	0	1	6
g	179	3:40:36	3:40:44	21	19	0	0	3	0	0	0	1	6
g	180	3:41:10	3:41:17	6	4	0	0	3	0	0	0	1	6
g	181	3:42:4	3:42:9	3	1	0	0	3	0	0	0	1	6
f	182	3:43:43	3:43:52	1	0	0	0	3	0	0	0	1	6
g	183	3:44:24	3:44:30	2	0	0	0	3	0	0	0	1	6
f	184	3:44:41	3:44:47	1	0	0	0	3	0	0	0	1	6
f	185	3:44:45	3:44:48	17	15	0	0	3	0	0	0	1	6
g	186	3:45:3	3:45:6	1	0	0	0	3	0	0	0	1	6
g	187	3:45:26	3:45:28	15	13	0	0	3	0	0	0	1	6
g	188	3:45:42	3:45:48	4	2	0	0	3	0	0	0	1	6
f	189	3:47:18	3:47:20	3	1	0	0	3	0	0	0	1	6
g	190	3:47:30	3:47:39	1	0	0	0	3	0	0	0	1	6
g	191	3:48:40	3:48:40	8	6	0	0	3	0	0	0	1	6
f	192	3:49:48	3:49:50	5	3	0	0	3	0	0	0	1	6
g	0	0:0:30	0:0:34	15	12	0	0	4	0	0	0	1	6
g	1	0:1:6	0:1:11	5	2	0	0	4	0	0	0	1	6
f	2	0:5:51	0:6:0	7	4	0	0	4	0	0	0	1	6
f	3	0:5:54	0:6:2	1	0	0	0	4	0	0	0	1	6
f	4	0:7:14	0:7:14	5	2	0	0	4	0	0	0	1	6
g	5	0:7:55	0:8:4	11	8	0	0	4	0	0	0	1	6
g	6	0:8:2	0:8:10	7	4	0	0	4	0	0	0	1	6
g	7	0:9:57	0:10:4	1	0	0	0	4	0	0	0	1	6
f	8	0:10:4	0:10:11	1	0	0	0	4	1	0	0	1	6
f	9	0:10:49	0:10:53	2	0	0	0	4	0	0	0	1	6
g	10	0:11:26	0:11:31	3	0	0	0	4	0	0	0	1	6
f	11	0:12:16	0:12:24	1	0	0	0	4	0	0	0	1	6
g	12	0:12:52	0:12:55	4	1	0	0	4	0	0	0	1	6
g	13	0:14:43	0:14:45	7	4	0	0	4	0	0	0	1	6
f	14	0:14:59	0:15:2	6	3	0	0	4	0	0	0	1	6
g	15	0:15:43	0:15:50	14	11	0	0	4	0	0	0	1	6
g	16	0:19:28	0:19:33	4	1	0	0	4	0	0	0	1	6
f	17	0:22:25	0:22:25	7	4	0	0	4	0	0	0	1	6
f	18	0:24:30	0:24:32	1	0	0	0	4	0	0	0	1	6
g	19	0:24:57	0:25:6	5	2	0	0	4	0	0	0	1	6
g	20	0:28:7	0:28:15	8	5	0	0	4	0	0	0	1	6
g	21	0:31:43	0:31:51	9	6	0	0	4	0	0	0	1	6
g	22	0:31:51	0:31:53	1	0	0	0	4	0	0	0	1	6
g	23	0:31:49	0:31:56	1	0	0	0	4	0	0	0	1	6
g	24	0:33:13	0:33:19	6	3	0	0	4	0	0	0	1	6
g	25	0:35:25	0:35:26	3	0	0	0	4	0	0	0	1	6
g	26	0:35:24	0:35:33	15	12	0	0	4	0	0	0	1	6
f	27	0:38:49	0:38:53	3	0	0	0	4	0	0	0	1	6
f	28	0:39:37	0:39:40	1	0	0	0	4	0	0	0	1	6
f	29	0:39:51	0:40:0	5	2	0	1	4	0	0	0	1	6
g	30	0:41:34	0:41:36	5	2	0	0	4	0	0	0	1	6
g	31	0:41:37	0:41:38	8	5	0	0	4	0	0	0	1	6
g	32	0:42:6	0:42:8	1	0	0	0	4	0	0	0	1	6
g	33	0:43:2	0:43:3	10	7	0	0	4	0	0	0	1	6
f	34	0:45:16	0:45:16	1	0	0	0	4	0	0	0	1	6
f	35	0:46:4	0:46:13	1	0	0	0	4	0	0	0	1	6
f	36	0:46:55	0:47:3	11	8	0	0	4	0	0	0	1	6
f	37	0:49:34	0:49:42	1	0	0	0	4	0	0	0	1	6
f	38	0:50:31	0:50:39	7	4	0	0	4	0	0	0	1	6
g	39	0:51:20	0:51:27	8	5	0	0	4	0	0	0	1	6
g	40	0:51:39	0:51:48	4	1	0	0	4	0	0	0	1	6
g	41	0:52:36	0:52:42	10	7	0	0	4	0	0	0	1	6
g	42	0:53:55	0:54:1	5	2	0	0	4	0	0	0	1	6
g	43	0:54:13	0:54:19	6	3	0	0	4	0	0	0	1	6
g	44	0:56:12	0:56:16	1	0	0	0	4	0	0	0	1	6
g	45	0:58:30	0:58:33	1	0	0	0	4	0	0	0	1	6
g	46	0:59:58	1:0:6	1	0	0	0	4	0	0	0	1	6
g	47	1:0:55	1:0:57	4	1	0	0	4	0	0	0	1	6
g	48	1:0:51	1:0:58	11	8	0	0	4	0	0	0	1	6
f	49	1:2:43	1:2:46	1	0	0	0	4	0	0	0	1	6
f	50	1:3:50	1:3:57	1	0	0	0	4	0	0	0	1	6
g	51	1:5:10	1:5:12	2	0	0	0	4	0	0	0	1	6
f	53	1:6:44	1:6:52	1	0	0	0	4	0	0	0	1	6
g	52	1:6:50	1:6:50	7	4	0	0	4	1	2	2	1	6
g	54	1:7:12	1:7:15	3	0	0	0	4	0	0	0	1	6
f	55	1:8:48	1:8:49	11	8	0	0	4	0	0	0	1	6
f	56	1:12:8	1:12:14	2	0	0	0	4	0	0	0	1	6
g	57	1:15:58	1:16:6	5	2	0	0	4	0	0	0	1	6
g	58	1:16:28	1:16:30	1	0	0	0	4	0	0	0	1	6
g	59	1:18:7	1:18:14	8	5	0	0	4	0	0	0	1	6
g	60	1:18:32	1:18:41	12	9	0	0	4	0	0	0	1	6
g	61	1:18:40	1:18:46	1	0	0	0	4	0	0	0	1	6
f	62	1:18:41	1:18:47	11	8	0	0	4	1	5	5	1	6
g	63	1:19:28	1:19:34	11	8	0	0	4	0	0	0	1	6
g	64	1:24:22	1:24:28	1	0	0	0	4	0	0	0	1	6
f	65	1:25:3	1:25:10	3	0	0	0	4	0	0	0	1	6
f	66	1:25:30	1:25:38	5	2	0	0	4	0	0	0	1	6
g	67	1:28:39	1:28:46	1	0	0	0	4	0	0	0	1	6
g	68	1:28:44	1:28:49	1	0	0	0	4	0	0	0	1	6
g	69	1:31:29	1:31:31	9	6	0	0	4	0	0	0	1	6
g	70	1:31:44	1:31:44	8	5	0	0	4	0	0	0	1	6
g	71	1:32:11	1:32:16	10	7	0	0	4	0	0	0	1	6
g	72	1:32:19	1:32:20	1	0	0	0	4	0	0	0	1	6
f	73	1:32:28	1:32:37	1	0	0	0	4	0	0	0	1	6
g	74	1:33:26	1:33:34	11	8	0	0	4	0	0	0	1	6
g	75	1:34:52	1:34:59	1	0	0	0	4	0	0	0	1	6
f	76	1:36:11	1:36:13	5	2	0	0	4	0	0	0	1	6
f	77	1:36:10	1:36:17	1	0	0	0	4	0	0	0	1	6
g	78	1:36:53	1:36:55	13	10	0	0	4	0	0	0	1	6
f	79	1:37:3	1:37:6	1	0	0	0	4	0	0	0	1	6
f	80	1:38:40	1:38:42	1	0	0	0	4	0	0	0	1	6
g	81	1:38:44	1:38:44	6	3	0	0	4	0	0	0	1	6
f	82	1:38:50	1:38:50	1	0	0	0	4	0	0	0	1	6
g	83	1:39:7	1:39:16	1	0	0	0	4	0	0	0	1	6
g	84	1:39:33	1:39:37	6	3	0	0	4	0	0	0	1	6
g	85	1:40:48	1:40:56	6	3	0	0	4	0	0	0	1	6
f	86	1:41:34	1:41:41	1	0	0	0	4	0	0	0	1	6
f	87	1:42:56	1:43:5	6	3	0	0	4	0	0	0	1	6
f	88	1:43:48	1:43:56	1	0	0	0	4	0	0	0	1	6
f	89	1:47:55	1:47:57	15	12	0	0	4	0	0	0	1	6
f	90	1:47:57	1:48:0	7	4	0	0	4	0	0	0	1	6
f	91	1:48:4	1:48:6	1	0	0	0	4	0	0	0	1	6
f	92	1:49:56	1:50:2	1	0	0	0	4	0	0	0	1	6
g	93	1:50:47	1:50:48	6	3	0	0	4	0	0	0	1	6
f	94	1:51:3	1:51:10	3	0	0	0	4	0	0	0	1	6
g	95	1:51:54	1:51:54	1	0	0	0	4	0	0	0	1	6
f	96	1:52:38	1:52:42	1	0	0	0	4	0	0	0	1	6
g	97	1:53:36	1:53:38	1	0	0	0	4	0	0	0	1	6
f	98	1:56:30	1:56:36	3	0	0	0	4	0	0	0	1	6
f	99	2:0:14	2:0:22	1	0	0	0	4	0	0	0	1	6
f	100	2:0:40	2:0:46	1	0	0	0	4	0	0	0	1	6
f	101	2:1:24	2:1:26	1	0	0	0	4	0	0	0	1	6
f	102	2:6:53	2:6:53	1	0	0	0	4	0	0	0	1	6
g	103	2:6:59	2:7:2	1	0	0	0	4	0	0	0	1	6
f	104	2:7:28	2:7:30	15	12	0	0	4	0	0	0	1	6
g	105	2:8:4	2:8:9	5	2	0	0	4	0	0	0	1	6
g	106	2:9:16	2:9:21	14	11	0	0	4	0	0	0	1	6
f	107	2:9:18	2:9:22	1	0	0	0	4	1	3	3	1	6
g	108	2:10:3	2:10:4	2	0	0	0	4	0	0	0	1	6
g	109	2:11:59	2:12:0	9	6	0	0	4	0	0	0	1	6
f	110	2:12:43	2:12:46	5	2	0	0	4	0	0	0	1	6
g	111	2:12:59	2:13:5	16	13	0	0	4	0	0	0	1	6
f	112	2:14:22	2:14:31	1	0	0	0	4	0	0	0	1	6
g	113	2:15:10	2:15:18	10	7	0	0	4	0	0	0	1	6
g	114	2:16:21	2:16:29	2	0	0	0	4	0	0	0	1	6
f	115	2:16:32	2:16:36	1	0	0	0	4	0	0	0	1	6
g	116	2:16:40	2:16:47	9	6	0	0	4	0	0	0	1	6
g	117	2:16:52	2:16:53	14	11	0	0	4	0	0	0	1	6
g	118	2:18:56	2:19:3	1	0	0	0	4	0	0	0	1	6
g	119	2:19:43	2:19:50	1	0	0	0	4	0	0	0	1	6
g	120	2:19:55	2:20:1	5	2	0	0	4	0	0	0	1	6
f	121	2:24:56	2:25:2	2	0	0	0	4	0	0	0	1	6
g	122	2:25:52	2:25:59	1	0	0	0	4	0	0	0	1	6
f	123	2:26:31	2:26:35	2	0	0	0	4	0	0	0	1	6
f	124	2:26:49	2:26:54	1	0	0	0	4	0	0	0	1	6
f	125	2:27:11	2:27:13	1	0	0	0	4	0	0	0	1	6
f	126	2:28:0	2:28:3	2	0	0	0	4	0	0	0	1	6
g	127	2:30:25	2:30:30	1	0	0	0	4	0	0	0	1	6
f	128	2:31:0	2:31:1	1	0	0	0	4	0	0	0	1	6
f	129	2:31:18	2:31:26	4	1	0	0	4	0	0	0	1	6
f	130	2:32:23	2:32:26	1	0	0	0	4	0	0	0	1	6
f	131	2:35:9	2:35:18	1	0	0	0	4	0	0	0	1	6
f	132	2:36:51	2:36:51	2	0	0	0	4	0	0	0	1	6
f	133	2:37:12	2:37:14	5	2	0	0	4	0	0	0	1	6
g	134	2:38:12	2:38:19	1	0	0	0	4	0	0	0	1	6
g	135	2:38:40	2:38:48	4	1	0	0	4	0	0	0	1	6
g	136	2:39:47	2:39:54	8	5	0	0	4	0	0	0	1	6
f	137	2:42:6	2:42:14	1	0	0	0	4	0	0	0	1	6
f	138	2:43:8	2:43:16	9	6	0	0	4	0	0	0	1	6
g	139	2:43:44	2:43:52	2	0	0	0	4	0	0	0	1	6
f	140	2:48:12	2:48:13	10	7	0	0	4	0	0	0	1	6
g	141	2:48:44	2:48:52	11	8	0	0	4	0	0	0	1	6
f	142	2:50:50	2:50:59	9	6	0	0	4	0	0	0	1	6
g	143	2:52:33	2:52:40	5	2	0	0	4	0	0	0	1	6
f	144	2:54:43	2:54:43	1	0	0	0	4	0	0	0	1	6
g	145	2:55:18	2:55:21	3	0	0	0	4	0	0	0	1	6
g	146	2:55:14	2:55:23	1	0	0	0	4	0	0	0	1	6
g	147	2:56:18	2:56:26	4	1	0	0	4	0	0	0	1	6
