Global Index,Reality,OS,SS
1,10,0.5230383728835619,0.5229427723586207
2,10,0.49961944004878006,0.5040075354425085
3,10,0.5188600360227271,0.5545830400000001
4,10,0.4712101714779996,0.510151821847682
5,10,0.6093486576190473,0.6213252310476189
6,10,0.5816414627203064,0.5646959730970148
7,10,0.5283258708441558,0.527801159738562
8,10,0.48325372801900596,0.4864632950904975
9,10,0.5647107942878787,0.5558610806658233
10,10,0.526660512052239,0.5229586493034825
11,10,0.53512552835426,0.5389904912544643
12,10,0.525579671088298,0.5666347053101602
13,10,0.5208219618545457,0.5422336166768295
14,10,0.4956270860652629,0.5486739105810521
15,10,0.5430744942490421,0.5440547079365384
16,10,0.45987464134090933,0.4764778132151997
17,10,0.47090379751879724,0.5104227174242426
18,10,0.5164403684170853,0.5288829394696971
19,10,0.47726332892094864,0.4875241169722221
20,10,0.587102225990476,0.5572697982511847
21,10,0.5193266643291929,0.4996938622298136
22,10,0.5214523699761907,0.5545411107964072
23,10,0.5362447314285719,0.5089501555801105
24,10,0.48058615954545475,0.469245795402299
25,10,0.5204137004889703,0.548263024160584
26,10,0.4930143295174604,0.5524446414321762
27,10,0.504619759649123,0.5389128431976746
28,10,0.5071891636616919,0.5611168373750006
29,10,0.48291684583142847,0.5307321009615383
30,10,0.5829821526153851,0.5758450018803418
31,10,0.5888303651046028,0.5963230628991596
32,10,0.4675472681427313,0.4556074737356828
33,10,0.511180357727273,0.5642777491954024
34,10,0.46157533364444436,0.472604635083799
35,10,0.5078878029605262,0.510291897125
36,10,0.49572691383928574,0.53739064640708
37,10,0.457087635063291,0.541903302789744
38,10,0.42948446782568805,0.519064899450926
39,10,0.4969238390267176,0.4972786597368423
40,10,0.434476591144068,0.45487467542372856
41,10,0.5565451107865166,0.5633652450828729
42,10,0.5168598084480519,0.585153963882353
43,10,0.4958103835670729,0.5169260030981593
44,10,0.5499834277723575,0.543610245434426
45,10,0.5455277719000001,0.6041120445959597
46,10,0.49767512173958345,0.530300254515464
47,10,0.5523140480370375,0.5564049403703708
48,10,0.47492315155882364,0.5153254411428569
49,10,0.4663030951599054,0.4395566020203793
50,10,0.47745285528125,0.5229180033832599
51,10,0.4318726598399999,0.4946598192011497
52,10,0.5467231867280218,0.5245236791712709
53,10,0.4664899689639639,0.5123640438390908
54,10,0.47202228321511114,0.5070862298392862
55,10,0.4847798281393938,0.46901242120614467
56,10,0.5094307628486383,0.5268594044843746
57,10,0.5118816990628743,0.5416653181486482
58,10,0.5585088629341862,0.5537740170769233
59,10,0.5062142502624111,0.5163454862132699
60,10,0.5917505282042252,0.5979790421882353
61,10,0.5292015538271281,0.5365616611279996
62,10,0.5617215327682926,0.6123919518292684
63,10,0.49481068029539044,0.4968759396982398
64,10,0.49900895104529597,0.49748442234494783
65,10,0.5378252518730156,0.5681720659062498
66,10,0.48820653884027787,0.5233806541388891
67,10,0.503420858661272,0.4912739697517443
68,10,0.4290946594184398,0.45551419233642854
69,10,0.5202306800387098,0.548404599077922
70,10,0.5565353209523808,0.605045766931507
71,10,0.5282139349750004,0.5487255428571427
72,10,0.5591023546768559,0.5532246314458874
73,10,0.5713858512663755,0.5619848134210526
74,10,0.5711206889541285,0.6020882069444445
75,10,0.584912614806897,0.5992139253771631
76,10,0.5486699549503543,0.5500160162857145
77,10,0.5771659948387097,0.5794155135483868
78,10,0.6223537530322583,0.5990482032903227
79,10,0.5485886336147537,0.587254831157025
80,10,0.5220888036563709,0.511764711410853
81,10,0.5045160360099102,0.5192773058735889
82,10,0.5296781959420289,0.5395917088058251
83,10,0.5362393037972971,0.5752728063945578
84,10,0.5560811728534032,0.5665239268281249
85,10,0.5005367385193795,0.5306595022265629
86,10,0.5354356352649008,0.55049762756
87,10,0.5421133237901233,0.5727970766770187
88,10,0.5904638205405406,0.578975250900901
89,10,0.5028833434077669,0.5233164057457627
90,10,0.5598725164619289,0.5353935424747475
91,10,0.5376695009485831,0.5596661890813007
92,10,0.5545515756411484,0.5510922178142855
93,10,0.4835909997678567,0.49644564286227555
94,10,0.6133996106435644,0.5993521931372552
95,10,0.5981808993181814,0.6007196676228571
96,10,0.41225357128342255,0.46387624459418014
97,10,0.4854658177629252,0.45844034319795224
98,10,0.4622602412010869,0.4720106160109288
99,10,0.5395619971929823,0.5627992869005848
100,10,0.46889392415322584,0.5046942652032519
101,10,0.5410038344935781,0.5549361329247703
102,10,0.5410145052246376,0.505439740905797
103,10,0.5625944470378251,0.5625621744150937
104,10,0.528966620985366,0.5237643204593299
105,10,0.5320331637927614,0.5713916613494618
106,10,0.44931546790884364,0.5231034601547949
107,10,0.5371109711052632,0.553005133576037
108,10,0.5328941760873873,0.5307747617420816
109,10,0.5747282531165051,0.5783295077647058
110,10,0.5180792715762711,0.5160416250096044
111,10,0.5969550685321102,0.6087451629908256
112,10,0.5664643804440995,0.555433967173913
113,10,0.5644982339007093,0.5634793084432146
114,10,0.5601753646354167,0.589907240790576
115,10,0.5444155789547037,0.5446695888257838
116,10,0.6376819941592915,0.6276807357964606
117,10,0.5587935815519122,0.5636874493424662
118,10,0.5451897757986113,0.5625324418181816
119,10,0.45194243096992476,0.49317666616541334
120,10,0.5443929333146067,0.5613933431620113
121,10,0.37046887955555546,0.5153100692500001
122,10,0.6045533532231406,0.6477470467768595
123,10,0.5448462670512818,0.5475228420645158
124,10,0.5563157931682541,0.5606378111592355
125,10,0.5763753908333336,0.6039955706238536
126,10,0.602275654032258,0.5870999412085564
127,10,0.5295301306581633,0.554600542441026
