Global Index,vs. Reality,EyeCon,Familiar,DevScore,OS,SS,OSg,SSg,OSf,SSf
27,4,true,false,45,0.13427931,0.2506319,0.22897424,0.17597127,0.17685845,0.64714545
27,5,true,false,45,0.15895888,0.2855408,0.19577712,0.14650944,0.09109864,0.19593519
27,6,true,false,45,0.14256448,0.26196837,0.19482245,0.20397724,0.41138816,0.554053
27,7,true,false,45,0.17685845,0.17597127,0.20766053,0.20397724,0.27127677,0.1790097
27,8,true,false,45,0.22897424,0.64714545,0.14614439,0.23809963,0.14495006,0.17033161
27,9,true,false,45,0.09109864,0.14650944,0.36897755,0.19221848,0.32666025,0.16485584
27,10,true,false,45,0.19577712,0.19593519,0.14067858,0.11750993,0.18451288,0.17017603
28,1,false,false,21,0.18734238,0.19561946,0.06417766,0.19561946,0.18734238,0.2314714
28,2,false,false,21,0.06417766,0.2314714,0.119683474,0.24961102,0.12767655,0.37117255
28,3,false,false,21,0.12767655,0.24961102,0.026626313,0.26669112,0.07217373,1.0000002
28,4,false,false,21,0.119683474,0.26669112,0.083151594,0.33001477,0.083151594,0.25044233
28,5,false,false,21,0.026626313,0.37117255,0.3466049,0.13087088,0.28861699,0.1473478
28,6,false,false,21,0.07217373,0.33001477,0.106287844,0.19345355,0.092377804,0.34585792
28,7,false,false,21,0.083151594,1.0000002,0.67650926,0.33074296,0.11755988,0.38891575
28,8,false,false,21,0.083151594,0.13087088,0.25044233,0.16757363,0.1386216,0.1412791
28,9,false,false,21,0.3466049,0.19345355,0.027628958,0.0054972693,0.4898273,0.1881697
28,10,false,false,21,0.106287844,0.25044233,0.20893855,0.48301277,0.070631765,0.41138816
29,1,false,false,37,0.23929419,0.28071848,0.24847725,0.28071848,0.23929419,1.0000002
29,2,false,false,37,0.24847725,0.24811874,0.24647415,0.24811874,0.24647415,0.43013522
29,3,false,false,37,0.24647415,0.1977296,0.13992532,0.1977296,0.13036385,0.18504637
29,4,false,false,37,0.24647415,1.0000002,0.10096216,0.5938248,0.24928844,0.12584752
29,5,false,false,37,0.13992532,0.5938248,0.1650329,0.12522078,0.37316298,0.2506319
29,6,false,false,37,0.13036385,0.43013522,0.21232358,0.12835175,0.15979502,0.2506319
29,7,false,false,37,0.24928844,0.18504637,0.09735357,0.25898835,0.23072702,0.2890759
29,8,false,false,37,0.10096216,0.12522078,0.20060846,0.3109483,0.5659374,0.34626457
29,9,false,false,37,0.37316298,0.12584752,0.121719226,0.010710698,0.06935932,0.2473329
29,10,false,false,37,0.1650329,0.12835175,0.097633995,0.12265429,0.42663825,0.35551858
